gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,62,1,0,0,2,0,2,2,0,2,1,0,1,71.4,3804
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,5731
0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,6527
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,210
1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2301
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,926
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1353
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,3094
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442
0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,5795
1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3299
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,6009
0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1632
1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,1750
0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,3982
0,0,1,1,43,0,1,0,2,2,0,2,2,0,1,1,0,51.25,1769
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1477
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1432
0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,5355
0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,4879
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962
1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2591
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,3091
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,5370
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.15,1542
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,1493
0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,1915
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.75,5776
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,80
1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,2310
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,4922
0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,261
0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,4376
1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,241
0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,505
0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,6441
0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,6188
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,3685
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,6066
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,19.8,2685
0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,3419
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1143
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,3001
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1363
1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,1862
1,0,0,0,18,1,2,1,0,0,2,0,2,0,1,1,1,89.6,1106
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3047
1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,4478
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,1811
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,4981
1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,1,0,20.05,5010
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2428
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2534
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,263
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,3200
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,1509
0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2198
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.5,4140
1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,81.05,6056
1,0,0,0,2,1,0,1,2,2,0,0,2,2,0,0,2,100.2,1585
0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,6001
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,6510
1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,1168
1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,4861
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,738
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1425
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,5445
1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,6178
0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,1949
0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,5204
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,24
1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,5209
0,1,1,0,27,1,0,1,2,0,2,0,2,2,0,1,2,101.25,2394
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2954
0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1037
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,940
0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,1589
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,3180
0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,3781
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,704
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,4862
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,4228
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,83.3,4941
0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2452
1,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,0,19.55,6096
1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,4460
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5819
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,2216
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,349
0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,2516
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,995
1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,1904
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,6287
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.8,932
1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,346
1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2177
1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,5335
1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,5679
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,3002
0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,900
1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1635
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,6103
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,6
1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,2862
1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,3468
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,38
1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,726
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2155
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1235
1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,644
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,110.75,5892
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1587
1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,3803
1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,4138
0,0,1,0,66,1,2,0,2,2,2,0,0,0,2,0,0,66.9,3711
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,2006
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,904
1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3377
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,5901
1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,741
1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3221
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488
1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,5664
1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.9,2577
0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,3827
0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,78.85,6278
1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,968
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,5125
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3163
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,3519
1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,3427
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,4147
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,730
0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,5572
1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4124
0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,5411
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616
0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2509
1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1588
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,6387
1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2082
1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,4631
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,819
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,3991
0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,5302
1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,6218
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,5506
1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,4691
1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,4332
1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,2315
1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2133
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,3,74.6,5722
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,2,88.7,1288
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,3271
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6074
0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,0,3,25.0,2596
1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,90.05,3171
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2222
1,1,1,0,45,1,2,2,1,1,1,1,1,1,1,0,1,24.7,325
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,5581
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.7,6133
1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.7,5347
0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,2815
0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1525
1,1,1,0,8,1,0,0,2,0,0,0,2,0,0,0,0,60.9,4577
0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,5538
1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,6499
0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,2514
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3433
0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,2455
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.85,97
0,0,1,1,45,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4001
0,0,0,1,4,1,2,1,0,2,2,0,0,0,0,0,0,84.05,2889
0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,5603
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,5231
1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,4741
1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,4231
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,2985
1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,4251
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,5441
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,357
1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,108.95,5945
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.1,4990
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173
1,0,1,0,70,0,1,0,2,0,2,2,0,0,2,1,1,39.15,2342
0,0,1,1,12,1,2,1,0,2,2,0,0,0,0,1,2,84.5,6359
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,4204
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,3821
1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,1952
1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81.0,3290
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,3082
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2469
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,1612
0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,4716
0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2471
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1094
1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,401
1,0,1,1,27,1,2,0,0,0,0,2,2,2,0,0,0,71.6,1559
1,0,1,1,56,1,2,1,2,2,2,2,2,2,2,0,3,115.85,5245
0,0,0,1,62,1,2,1,0,0,2,0,2,2,1,1,2,100.15,5167
1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,3278
1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,74.75,1742
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,6134
1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85,6457
0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,5978
0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,6420
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.0,4392
0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1385
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1324
1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,1759
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,6186
1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,25.25,23
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,2227
0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,4141
1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,2921
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,3805
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,6299
1,0,1,0,15,1,0,2,1,1,1,1,1,1,1,0,3,18.8,2545
0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,2025
0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3357
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,0,20.1,4654
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,5719
1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,5791
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,6268
0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,4873
0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,6373
1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,118
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,4455
1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,4502
0,0,1,1,25,1,2,1,0,0,2,0,0,2,0,1,2,89.1,2002
0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85,6389
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3284
1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,4536
1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0,1522
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6181
1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3383
1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,1006
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,3523
0,0,1,0,52,0,1,0,2,0,2,0,0,0,1,0,3,35.45,1561
0,0,1,1,72,1,0,0,2,2,2,2,0,2,2,1,2,74.35,4390
1,0,1,1,70,1,2,0,2,2,2,2,2,0,2,1,0,79.25,4736
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,20.15,1104
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.5,2346
0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1139
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5019
1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,40.15,1098
0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,276
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2557
1,0,1,1,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,3958
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825
1,0,1,1,23,1,2,0,0,0,0,0,0,0,1,1,1,48.35,129
0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,20.25,511
1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.5,513
1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,0,20.4,2389
0,1,1,1,23,1,0,1,0,2,2,0,0,2,0,1,0,88.45,1753
0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,6255
0,1,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.55,256
0,0,0,0,48,1,0,1,0,2,0,0,0,0,1,0,2,75.15,3239
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,430
0,0,0,0,6,1,0,1,0,0,2,2,2,2,0,1,3,99.95,4542
0,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,1,50.95,1929
1,0,1,0,70,1,2,1,2,2,0,2,0,0,2,1,1,88.0,4903
1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,4534
0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,310
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,513
0,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4,4746
1,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,2,20.65,5530
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3545
0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,83.9,4205
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,4234
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,834
1,1,1,0,43,1,2,1,0,2,0,2,2,0,0,1,2,94.3,3378
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.75,6230
1,0,1,0,49,1,0,1,0,0,2,2,2,2,1,1,1,99.25,4175
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4083
1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2403
1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,4872
1,0,0,0,51,1,2,1,0,0,0,0,0,2,0,0,0,83.4,3543
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65,1619
1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,5770
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,4072
0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1063
1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,6018
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,22
1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,55.45,876
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,4147
0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,3506
1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,2284
1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,2886
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,6055
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,3,20.55,2549
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,875
0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,20.25,5611
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5758
1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,79.4,4590
1,0,0,0,1,1,0,0,2,0,0,2,0,0,0,1,2,53.95,4434
1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.35,633
1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,62.7,2420
1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,4720
0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,88.6,2492
0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,100.4,5602
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,4400
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,561
1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,19.25,4049
1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,4388
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,4845
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45,1516
0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4033
0,1,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,45.3,4417
1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,1737
1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,74.8,4446
1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2,5459
1,0,1,0,56,1,2,0,0,2,2,0,0,0,2,0,1,59.5,2937
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,4471
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.3,3816
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,6381
1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,6413
1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,6332
0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,88
1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,90.65,4868
1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2085
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.5,3908
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,1956
1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25,4936
0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,92.45,5011
1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,1,2,50.9,1885
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,4999
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,4958
0,0,1,0,37,1,2,1,0,0,2,0,2,2,0,1,2,99.5,3229
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,862
0,0,1,1,52,1,0,1,2,0,2,0,2,2,1,0,2,100.3,4395
